state_name,industry_name,YEAR,firms_01: Total,firms_02: <5,firms_03: 5-9,firms_04: 10-19,firms_05: <20,firms_06: 20-99,firms_07: 100-499,firms_08: <500,firms_09: 500+,establishments_01: Total,establishments_02: <5,establishments_03: 5-9,establishments_04: 10-19,establishments_05: <20,establishments_06: 20-99,establishments_07: 100-499,establishments_08: <500,establishments_09: 500+,employment_01: Total,employment_02: <5,employment_03: 5-9,employment_04: 10-19,employment_05: <20,employment_06: 20-99,employment_07: 100-499,employment_08: <500,employment_09: 500+,annual_payroll_01: Total,annual_payroll_02: <5,annual_payroll_03: 5-9,annual_payroll_04: 10-19,annual_payroll_05: <20,annual_payroll_06: 20-99,annual_payroll_07: 100-499,annual_payroll_08: <500,annual_payroll_09: 500+
Alaska,Other,2015,44,42,1,1,44,0,0,44,0,44,42,1,1,44,0,0,44,0,76,58,0,0,76,0,0,76,0,905000,864000,0,0,905000,0,0,905000,0
Alaska,Other Services (except Public Administration),2015,8349,4960,1948,735,7643,405,100,8148,201,8975,4970,1960,805,7735,570,295,8600,375,49044,8918,12277,9218,30762,11755,1836,46267,2420,1690999000,296564000,376249000,351536000,1041419000,378962000,73204000,1561299000,113248000
Alaska,"Professional, Scientific, and Technical Services",2015,8562,5430,1035,710,7175,495,235,7905,657,9600,5430,1040,740,7210,595,335,8140,1460,92579,8565,6487,8910,24474,13288,13849,54427,35998,7105697000,532301000,437508000,645747000,1644685000,1027570000,1020630000,3882780000,3067266000
Alaska,Real Estate and Rental and Leasing,2015,4092,3040,425,185,3650,198,66,3914,178,4565,3045,460,215,3720,300,230,4250,315,22195,4393,2676,2026,9403,4515,1259,17631,3607,1094273000,180835000,107391000,82197000,384189000,225855000,57185000,783825000,267369000
Alaska,Retail Trade,2015,9509,4681,1894,1258,7833,861,199,8893,616,12570,4725,1945,1360,8030,1340,550,9920,2650,175515,7991,12146,15439,36437,22694,10925,76684,75902,5510600000,292883000,352354000,475811000,1147002000,854345000,395962000,2629757000,2188486000
Alaska,Total,2015,16952,10065,2919,1756,14740,1226,354,16320,632,20907,10101,2966,1871,14938,1717,1175,17830,3077,267999,14827,19291,23133,57251,42740,42457,142448,125551,15643303000,850971000,842641000,1156630000,2850242000,2160600000,2295488000,7306330000,8336973000
Alaska,Transportation and Warehousing,2015,4485,2743,515,310,3568,273,222,4063,422,5720,2750,515,315,3580,360,595,4535,1185,80521,3027,3192,3155,10214,6481,12436,33645,39543,5272294000,263674000,153104000,177022000,643407000,413329000,667033000,2037941000,2862313000
Alaska,Utilities,2015,302,85,50,57,192,52,40,284,18,500,85,55,85,225,55,150,430,70,9411,146,304,616,1175,1604,4032,8558,632,886442000,3821000,16032000,33730000,57305000,153466000,407986000,794174000,69908000
Alaska,Wholesale Trade,2015,2710,910,345,285,1540,293,248,2081,629,3645,935,350,310,1595,380,395,2370,1275,43764,1281,1759,2304,6736,4924,7214,22797,17659,2847093000,73233000,99797000,122616000,364766000,310737000,469088000,1384466000,1252340000
Arizona,Accommodation and Food Services,2015,42151,13009,8070,8251,29330,10259,1302,40891,1260,61035,13045,8080,8445,29570,11620,5215,46405,14630,1410600,21400,54550,113010,188975,389268,205245,784655,625847,25223560000,713895000,783725000,1617890000,3115800000,6174949000,3398599000,12714485000,12505784000
Arizona,Administrative and Support and Waste Management and Remediation Services,2015,35905,20895,5345,3315,29555,3120,1219,33894,2011,41835,20900,5380,3330,29610,3340,1410,34360,7475,1280506,32169,34697,43870,111047,119417,163630,396447,882681,43325310000,1211888000,1093170000,1425174000,3743034000,3946253000,4790069000,12554039000,30724477000
Arizona,"Agriculture, Forestry, Fishing and Hunting",2015,995,665,135,90,890,70,15,975,20,1015,665,135,90,890,80,15,985,30,7882,840,817,968,2833,2217,1144,6972,722,273961000,36660000,34611000,32492000,110359000,87070000,20332000,249011000,19314000
Arizona,"Arts, Entertainment, and Recreation",2015,8067,4260,1000,820,6080,1265,453,7798,269,9225,4265,1000,825,6090,1295,775,8160,1065,228717,5846,6334,10515,23241,48641,71017,146262,78188,7562510000,255209000,154729000,225751000,650100000,828311000,3434133000,4981695000,2244758000
Arizona,Construction,2015,57397,34650,9535,6145,50330,5238,1086,56654,743,58075,34655,9535,6145,50335,5270,1235,56840,1235,665190,55475,63130,82181,200890,207678,133676,544430,111978,32581740000,2244155000,2330809000,3400711000,7980945000,9619310000,6887833000,24639905000,7487514000
Arizona,Educational Services,2015,9164,4285,1320,1155,6760,1656,396,8812,352,10750,4290,1320,1180,6790,1820,585,9195,1555,288190,6213,8804,15436,30575,68911,47178,147439,139266,11417260000,252356000,225046000,356851000,839036000,1995108000,1599638000,4480508000,6843816000
Arizona,Finance and Insurance,2015,25737,18339,2675,918,21932,852,809,23593,2144,46370,18360,2690,970,22020,1320,2290,25630,20740,704213,29141,17348,11158,57895,28233,53113,140898,556588,49277319000,1414841000,841887000,857027000,3126506000,2000316000,3949466000,9188528000,39702990000
Arizona,Health Care and Social Assistance,2015,68515,37580,13412,7880,58872,6050,1809,66731,1784,88590,37655,13490,8240,59385,8235,5690,73310,15280,1693266,60212,90130,104823,255322,234626,287106,780974,909668,81148064000,3946217000,3881197000,4485892000,12329402000,9682572000,12277026000,34481824000,46519761000
Arizona,Information,2015,6620,3390,780,535,4705,641,360,5706,914,10605,3390,780,555,4725,775,550,6050,4555,244474,4992,4797,6709,16979,19630,26019,64954,177637,17669140000,339980000,251647000,319918000,938004000,1187083000,2197622000,4434310000,13063888000
Arizona,Management of Companies and Enterprises,2015,3364,416,45,100,561,471,838,1870,1494,4900,425,45,100,570,475,895,1940,2960,265720,564,245,815,1625,5465,33670,40760,224960,22465515000,66420000,19685000,61855000,148930000,316615000,2386165000,2851710000,19613805000
Arizona,Manufacturing,2015,20350,7975,3430,2836,14241,3413,1169,18823,1527,21340,7980,3430,2855,14265,3515,1360,19140,2200,670777,13690,21532,34354,74203,121247,89015,316131,310490,40290857000,589879000,762243000,1371266000,2926989000,5385856000,4278668000,13966907000,23674179000
Arizona,"Mining, Quarrying, and Oil and Gas Extraction",2015,923,390,159,85,634,133,32,799,124,1185,390,160,85,635,145,40,820,365,58112,604,944,830,2803,3461,284,8358,49476,4380899000,31367000,45907000,35038000,134625000,196547000,20659000,461746000,3893862000
Arizona,Other,2015,286,274,8,2,284,2,0,286,0,286,274,8,2,284,2,0,286,0,373,252,54,0,325,0,0,373,0,9419000,7567000,792000,0,8408000,0,0,9419000,0
Arizona,Other Services (except Public Administration),2015,49321,30140,9680,4896,44716,3127,771,48614,707,54890,30175,9740,5060,44975,4085,2170,51230,3660,437545,54123,63303,65558,183209,109651,73491,370307,57888,12937321000,1521944000,1682414000,1848229000,5059812000,2913015000,2139265000,10244983000,2263916000
Arizona,"Professional, Scientific, and Technical Services",2015,79269,58640,8672,4613,71925,3873,1355,77153,2116,86105,58645,8700,4670,72015,4515,2005,78535,7570,723555,78935,56127,60411,195795,122527,82406,404275,312352,50420755000,4520685000,2984735000,3455646000,10978845000,8073597000,5774231000,25021040000,25005409000
Arizona,Real Estate and Rental and Leasing,2015,35309,28560,2798,1378,32736,1069,547,34352,957,43575,28590,2875,1540,33005,1690,1795,36490,7085,225135,34334,17859,17005,69435,32703,32850,137620,87449,10965565000,1616720000,685483000,740805000,3049850000,1735253000,1566992000,6593425000,4366264000
Arizona,Retail Trade,2015,50054,27414,9661,5244,42319,3955,1249,47523,2531,90515,27540,9880,5930,43350,6515,4150,54015,36500,1572305,48580,64032,68216,180995,135471,113656,433975,1101102,43939995000,1388025000,1567591000,1905520000,4865815000,4621500000,4991379000,14591900000,28504581000
Arizona,Total,2015,105004,62665,16445,10367,89477,9652,2699,101828,3176,136352,62753,16582,10809,90144,11951,6730,108825,27527,2295186,96472,108816,138314,343602,360022,317650,1021274,1273912,102671393000,4377837000,3814812000,4950330000,13142979000,13186068000,13653744000,39982791000,62688602000
Arizona,Transportation and Warehousing,2015,14161,7815,1760,1219,10794,1369,677,12840,1321,16590,7825,1765,1245,10835,1500,910,13245,3345,435529,11099,11450,15128,38324,43672,36085,123643,303083,21085779000,440496000,399626000,572116000,1438405000,1633801000,1402760000,4655811000,15848712000
Arizona,Utilities,2015,791,420,85,50,555,42,74,671,120,1290,420,90,50,560,65,240,865,425,47843,854,476,510,1919,1435,8373,12005,20273,4441393000,28014000,20659000,26000000,79244000,100481000,640460000,835819000,2039281000
Arizona,Wholesale Trade,2015,26788,13165,3710,2601,19476,3012,1520,24008,2780,32440,13180,3775,2720,19675,3485,2320,25480,6960,461675,21230,24160,31921,78335,85244,65170,232350,222057,29279905000,1165917000,1177538000,1648061000,4034800000,4507961000,3539786000,12293465000,16623268000
Arkansas,Accommodation and Food Services,2015,21352,7185,3730,4285,15200,4850,632,20682,670,28000,7200,3760,4320,15280,5665,2520,23465,4535,504530,11120,25577,58161,94925,170917,82832,348800,155671,7203435000,303165000,324446000,797132000,1425575000,2374851000,1036986000,4839310000,2363278000
Arkansas,Administrative and Support and Waste Management and Remediation Services,2015,11599,6800,1635,980,9415,1045,307,10767,832,13195,6805,1635,995,9435,1165,450,11050,2145,303305,11314,10861,13027,35760,37351,33573,113243,183784,7124383000,387311000,338606000,400413000,1150351000,1040609000,711785000,3078846000,3842176000
Arkansas,"Agriculture, Forestry, Fishing and Hunting",2015,3096,1765,790,245,2800,195,30,3025,71,3205,1765,790,255,2810,195,30,3035,170,23795,2974,5056,3067,11335,5922,1184,20816,1360,955612000,138961000,214014000,132426000,495186000,203840000,26544000,776013000,92219000
Arkansas,"Arts, Entertainment, and Recreation",2015,3934,2345,615,455,3415,347,87,3849,85,4025,2345,615,455,3415,380,125,3920,105,45524,3903,3974,6052,14212,11356,7848,37480,3778,926553000,101077000,70471000,104834000,287209000,239635000,137362000,754901000,78875000
Arkansas,Construction,2015,25766,16165,4435,2645,23245,2033,225,25503,263,25990,16170,4435,2645,23250,2065,275,25590,400,217325,26520,29242,35953,91785,70327,24621,192300,21669,9827940000,928365000,1016517000,1449426000,3395875000,3270488000,1233118000,8222850000,1284141000
Arkansas,Educational Services,2015,2815,1355,485,285,2125,450,145,2720,95,3085,1355,485,290,2130,510,230,2870,215,78502,2211,3174,3675,9293,17499,24195,53367,24565,1758745000,69717000,53827000,81048000,219819000,410055000,605828000,1281840000,463153000
Arkansas,Finance and Insurance,2015,12394,8418,1555,482,10455,714,366,11535,859,21600,8430,1605,650,10685,2055,2200,14940,6660,180499,14307,9600,5899,30246,24078,25903,83365,95950,10419583000,540516000,421100000,291126000,1278093000,1189710000,1385801000,4072605000,6264926000
Arkansas,Health Care and Social Assistance,2015,29725,14570,6015,3710,24295,3157,1267,28719,1006,38075,14585,6040,3845,24470,4625,3430,32525,5550,842730,24624,40126,48297,113565,134649,163321,414246,426234,35004017000,1582227000,1632947000,1961376000,5196069000,4679399000,5082769000,15096021000,19828430000
Arkansas,Information,2015,2478,960,415,255,1630,309,113,2052,426,5070,960,415,260,1635,420,375,2430,2640,118473,1784,2581,3252,7935,9437,4025,25060,80219,6545484000,68206000,92091000,115357000,292673000,543723000,167070000,1245148000,4722199000
Arkansas,Management of Companies and Enterprises,2015,1593,75,35,35,145,295,472,912,681,5435,75,35,40,150,300,515,965,4470,189955,123,165,205,500,4055,12608,17250,172697,19014220000,6422000,10080000,10045000,27225000,228115000,604616000,867365000,18144825000
Arkansas,Manufacturing,2015,11819,3935,1965,1512,7412,1996,769,10177,1642,13025,3935,1965,1515,7415,2180,960,10555,2470,727027,6994,11448,17955,39516,67514,53096,187560,474418,31324232000,230620000,362748000,607026000,1329701000,2551063000,2274380000,7290236000,21072260000
Arkansas,"Mining, Quarrying, and Oil and Gas Extraction",2015,1728,775,285,165,1225,215,58,1498,230,1990,775,285,165,1225,220,75,1520,470,35329,1209,1856,2146,5345,6637,3476,16224,18944,2254158000,57565000,77963000,89181000,228137000,343356000,221601000,837039000,1408611000
Arkansas,Other,2015,144,136,7,1,144,0,0,144,0,144,136,7,1,144,0,0,144,0,197,140,47,0,197,0,0,197,0,3041000,2481000,348000,0,3041000,0,0,3041000,0
Arkansas,Other Services (except Public Administration),2015,31380,20490,6122,2540,29152,1650,247,31049,331,33040,20505,6160,2745,29410,2150,515,32075,965,203777,38472,39001,32577,110457,56398,18324,190060,11863,5014618000,878918000,903763000,823340000,2616912000,1218282000,479837000,4514947000,438466000
Arkansas,"Professional, Scientific, and Technical Services",2015,27457,19586,3690,1910,25186,1062,388,26636,821,29720,19590,3700,1995,25285,1410,915,27610,2110,184128,28546,23526,24632,77178,34615,16804,131327,50588,10207220000,1385805000,976212000,1170878000,3556505000,1929845000,1026268000,6655960000,3382327000
Arkansas,Real Estate and Rental and Leasing,2015,11664,9283,1000,397,10680,450,211,11341,323,14640,9295,1010,465,10770,890,910,12570,2070,62100,13615,6057,4708,24676,13870,5525,45740,15023,2211062000,407053000,187786000,176237000,784226000,502409000,227195000,1573641000,563940000
Arkansas,Retail Trade,2015,34574,18145,7785,3906,29836,2592,550,32978,1596,54540,18200,7835,4295,30330,4370,2510,37210,17330,661377,34630,50902,49338,135365,84492,40505,266598,373841,16424364000,813166000,1224633000,1331912000,3380725000,2890834000,1073641000,7531706000,8337812000
Arkansas,Total,2015,50451,28802,8789,5218,42809,4650,1179,48638,1813,65175,28838,8845,5500,43183,6434,3644,53261,11914,1003113,48598,57733,69257,175588,171702,132437,479727,523386,39451191000,1741734000,1776378000,2223589000,5741701000,5698094000,4646215000,16086010000,23365181000
Arkansas,Transportation and Warehousing,2015,10063,5689,1505,900,8094,803,325,9222,841,11795,5705,1505,920,8130,860,425,9415,2380,263027,8990,9663,11024,30289,29543,19268,83396,166168,11636660000,317226000,335766000,405989000,1078843000,1110397000,787979000,3113329000,7916533000
Arkansas,Utilities,2015,708,400,75,40,515,60,53,628,80,1635,400,75,40,515,135,200,850,785,35140,927,410,426,1789,2772,7520,12465,19148,2954831000,26615000,12590000,15672000,56035000,184773000,533620000,793445000,1866220000
Arkansas,Wholesale Trade,2015,13569,5415,1824,1532,8771,1996,904,11671,1898,17090,5415,1840,1600,8855,2575,1560,12990,4100,222097,9155,11532,18651,40492,53730,34498,135917,80690,12091371000,416075000,481834000,852679000,1805070000,2622497000,2026742000,6868379000,4917150000
California,Accommodation and Food Services,2015,320068,114680,65847,65722,246249,64642,6748,317639,2429,419145,114925,66105,66960,247990,76065,26680,350735,68410,8046530,183645,441810,891840,1517295,2436031,1135174,5089250,2956529,168986165000,5793216000,7030420000,15206292000,28029928000,48399748000,23264236000,99714310000,69242183000
California,Administrative and Support and Waste Management and Remediation Services,2015,184606,112227,27852,17557,157636,17566,5464,180666,3940,218155,112305,27975,17890,158170,19070,7840,185080,33075,6945925,178441,182221,235048,595745,695035,817977,2110518,4832963,329208212000,8793540000,6780443000,8961845000,24537945000,28016152000,30618141000,83305160000,245786225000
California,"Agriculture, Forestry, Fishing and Hunting",2015,9183,5735,1420,780,7935,914,235,9084,99,9405,5735,1420,785,7940,960,340,9240,165,131680,8393,9414,9983,27975,38014,31371,98290,28810,5025425000,507041000,430941000,455511000,1399340000,1678313000,949713000,4062105000,819868000
California,"Arts, Entertainment, and Recreation",2015,112262,86300,9476,6404,102180,7409,1856,111445,817,119200,86325,9495,6490,102310,8045,2875,113230,5970,1663715,81055,61835,84520,227460,303050,304658,837025,816490,82171470000,23035545000,3123400000,3501202000,29661925000,7875755000,14701465000,52290800000,29419249000
California,Construction,2015,344721,220370,57281,34319,311970,27333,3948,343251,1470,349500,220375,57300,34385,312060,27795,5260,345115,4385,3433785,345910,376645,460190,1182745,1055470,610661,2849410,582154,210060440000,16535415000,16593245000,23404570000,56533230000,63620080000,41652006000,161835040000,48072773000
California,Educational Services,2015,61666,29733,9645,8118,47496,10320,2796,60612,1054,69785,29780,9720,8330,47830,11735,4895,64460,5325,2073560,45885,64450,110250,220585,415350,449359,1085780,985682,81370325000,1877820000,1588355000,2789535000,6255710000,14127715000,18036535000,38441475000,42870496000
California,Finance and Insurance,2015,144998,104807,18478,7723,131008,7260,2847,141115,3883,251515,104935,18755,8540,132230,11145,13155,156530,94985,2948945,175463,117571,100245,393528,259335,324477,979330,1969319,325787739000,10313377000,7941007000,9732821000,28010787000,29282673000,36633229000,94175704000,231562036000
California,Health Care and Social Assistance,2015,457661,263862,98578,47907,410347,33483,9452,453282,4379,546425,264495,99215,49885,413595,46500,30060,490155,56270,9362863,460349,644254,630508,1735165,1296427,1400077,4432480,4928770,524365807000,28434798000,27415353000,27267974000,83124468000,52933496000,57388491000,193462890000,330827792000
California,Information,2015,82574,55567,8666,5730,69963,6821,2915,79699,2875,114715,55650,8745,5890,70285,7625,4585,82495,32220,3424265,64380,57053,75908,197395,255520,385372,839885,2582710,420398075000,9130090000,4348292000,6276569000,19757160000,23927680000,42756418000,86591480000,333666043000
California,Management of Companies and Enterprises,2015,16134,1366,431,585,2382,3021,4834,10237,5897,26540,1370,440,585,2395,3120,5225,10740,15800,1578020,1730,2005,3745,7480,42780,174315,224575,1353445,218704705000,401750000,144140000,342025000,887915000,3613160000,14998345000,19499420000,199205285000
California,Manufacturing,2015,183159,75552,33365,26857,135774,31799,8500,176073,7086,192660,75600,33395,26965,135960,32710,10255,178925,13735,5798329,135375,222755,362080,722843,1243082,1101076,3096048,2620577,371968390000,7174595000,8804822000,15279498000,31582964000,61409009000,61546735000,156137845000,209759755000
California,"Mining, Quarrying, and Oil and Gas Extraction",2015,3076,1315,455,414,2184,367,160,2711,365,4195,1315,455,425,2195,380,215,2790,1405,119726,2084,2777,5273,10351,12143,18845,43100,75036,10398047000,122495000,153947000,368241000,662417000,950717000,1351217000,3088238000,7182973000
California,Other,2015,3345,3211,110,19,3340,5,0,3345,0,3345,3211,110,19,3340,5,0,3345,0,4050,2983,710,238,3931,119,0,4050,0,109765000,92429000,12609000,3348000,108386000,1379000,0,109765000,0
California,Other Services (except Public Administration),2015,333131,214361,61384,30603,306348,21944,3304,331596,1535,366465,214515,61890,31785,308190,27310,9175,344675,21790,2875170,382585,397725,401469,1181790,772194,394335,2349680,514972,94852985000,11586095000,11391665000,12330258000,35308190000,24822589000,14550762000,74730840000,19318648000
